"symbol","class","timeframe","strategy","family","params","trades","pf","winrate","maxdd","payoff","netprofit","status","approved"
"EURUSD","FOREX","H1","SMA_CROSS","TREND","fast=8;slow=34","168","1,1956","36,9","0,04465","2,0248","0,04444","BACKTESTED","False"
"EURUSD","FOREX","H1","EMA_CROSS","TREND","fast=8;slow=34","168","1,1956","36,9","0,04465","2,0248","0,04444","BACKTESTED","False"
"USDJPY","FOREX","D1","SMA_CROSS","TREND","fast=13;slow=144","56","1,1952","35,71","30,198","2,1513","18,651","BACKTESTED","False"
"USDJPY","FOREX","D1","EMA_CROSS","TREND","fast=13;slow=144","56","1,1952","35,71","30,198","2,1513","18,651","BACKTESTED","False"
"USDCHF","FOREX","M15","EMA_CROSS","TREND","fast=5;slow=144","89","1,1923","28,09","0,01138","3,0524","0,01051","BACKTESTED","False"
"USDCHF","FOREX","M15","SMA_CROSS","TREND","fast=5;slow=144","89","1,1923","28,09","0,01138","3,0524","0,01051","BACKTESTED","False"
"USDJPY","FOREX","H1","SMA_CROSS","TREND","fast=8;slow=89","98","1,1904","35,71","15,148","2,1428","5,338","BACKTESTED","False"
"USDJPY","FOREX","H1","EMA_CROSS","TREND","fast=8;slow=89","98","1,1904","35,71","15,148","2,1428","5,338","BACKTESTED","False"
"USDCHF","FOREX","M5","EMA_CROSS","TREND","fast=13;slow=144","50","1,1793","30","0,01101","2,7517","0,00552","BACKTESTED","False"
"EURUSD","FOREX","D1","EMA_CROSS","TREND","fast=9;slow=55","128","1,1793","28,12","0,31037","3,0137","0,28178","BACKTESTED","False"
"USDCHF","FOREX","M5","SMA_CROSS","TREND","fast=13;slow=144","50","1,1793","30","0,01101","2,7517","0,00552","BACKTESTED","False"
"EURUSD","FOREX","D1","SMA_CROSS","TREND","fast=9;slow=55","128","1,1793","28,12","0,31037","3,0137","0,28178","BACKTESTED","False"
"USDJPY","FOREX","H1","SMA_CROSS","TREND","fast=9;slow=21","274","1,1791","38,32","3,552","1,8978","9,239","BACKTESTED","False"
"USDJPY","FOREX","H1","EMA_CROSS","TREND","fast=9;slow=21","274","1,1791","38,32","3,552","1,8978","9,239","BACKTESTED","False"
"USDCHF","FOREX","H4","SMA_CROSS","TREND","fast=5;slow=144","94","1,1786","20,21","0,07544","4,6523","0,05075","BACKTESTED","False"
"USDCHF","FOREX","H4","EMA_CROSS","TREND","fast=5;slow=144","94","1,1786","20,21","0,07544","4,6523","0,05075","BACKTESTED","False"
"GBPUSD","FOREX","D1","SMA_CROSS","TREND","fast=5;slow=55","146","1,1759","31,51","0,68757","2,5562","0,34097","BACKTESTED","False"
"GBPUSD","FOREX","D1","EMA_CROSS","TREND","fast=5;slow=55","146","1,1759","31,51","0,68757","2,5562","0,34097","BACKTESTED","False"
"GBPUSD","FOREX","M5","EMA_CROSS","TREND","fast=5;slow=34","207","1,1742","33,82","0,01951","2,2981","0,01399","BACKTESTED","False"
"GBPUSD","FOREX","M5","SMA_CROSS","TREND","fast=5;slow=34","207","1,1742","33,82","0,01951","2,2981","0,01399","BACKTESTED","False"
"USDCHF","FOREX","H1","EMA_CROSS","TREND","fast=21;slow=144","49","1,1737","36,73","0,03833","2,0214","0,01473","BACKTESTED","False"
"USDCHF","FOREX","H1","SMA_CROSS","TREND","fast=21;slow=144","49","1,1737","36,73","0,03833","2,0214","0,01473","BACKTESTED","False"
"EURUSD","FOREX","M15","EMA_CROSS","TREND","fast=9;slow=55","112","1,1694","35,71","0,02419","2,1049","0,0136","BACKTESTED","False"
"EURUSD","FOREX","M15","SMA_CROSS","TREND","fast=9;slow=55","112","1,1694","35,71","0,02419","2,1049","0,0136","BACKTESTED","False"
"USDCHF","FOREX","H4","EMA_CROSS","TREND","fast=8;slow=21","252","1,1691","39,29","0,06897","1,8067","0,09402","BACKTESTED","False"
"USDCHF","FOREX","H4","SMA_CROSS","TREND","fast=8;slow=21","252","1,1691","39,29","0,06897","1,8067","0,09402","BACKTESTED","False"
"GBPUSD","FOREX","M15","EMA_CROSS","TREND","fast=9;slow=89","91","1,1666","30,77","0,01891","2,5833","0,01367","BACKTESTED","False"
"GBPUSD","FOREX","M15","SMA_CROSS","TREND","fast=9;slow=89","91","1,1666","30,77","0,01891","2,5833","0,01367","BACKTESTED","False"
"GBPUSD","FOREX","D1","SMA_CROSS","TREND","fast=21;slow=55","100","1,1654","37","0,49594","1,9843","0,30434","BACKTESTED","False"
"GBPUSD","FOREX","D1","EMA_CROSS","TREND","fast=21;slow=55","100","1,1654","37","0,49594","1,9843","0,30434","BACKTESTED","False"
"USDJPY","FOREX","H4","EMA_CROSS","TREND","fast=13;slow=89","76","1,1625","28,95","34,42","2,8534","11,206","BACKTESTED","False"
"USDJPY","FOREX","H4","SMA_CROSS","TREND","fast=13;slow=89","76","1,1625","28,95","34,42","2,8534","11,206","BACKTESTED","False"
"USDJPY","FOREX","D1","EMA_CROSS","TREND","fast=5;slow=144","88","1,16","25","26,923","3,48","16,466","BACKTESTED","False"
"USDJPY","FOREX","D1","SMA_CROSS","TREND","fast=5;slow=144","88","1,16","25","26,923","3,48","16,466","BACKTESTED","False"
"USDCHF","FOREX","H4","EMA_CROSS","TREND","fast=9;slow=21","248","1,1589","39,92","0,06165","1,7442","0,08572","BACKTESTED","False"
"USDCHF","FOREX","H4","SMA_CROSS","TREND","fast=9;slow=21","248","1,1589","39,92","0,06165","1,7442","0,08572","BACKTESTED","False"
"USDCHF","FOREX","H1","EMA_CROSS","TREND","fast=8;slow=144","67","1,1545","31,34","0,04681","2,529","0,01665","BACKTESTED","False"
"USDCHF","FOREX","H1","SMA_CROSS","TREND","fast=8;slow=144","67","1,1545","31,34","0,04681","2,529","0,01665","BACKTESTED","False"
"EURUSD","FOREX","D1","EMA_CROSS","TREND","fast=5;slow=55","160","1,1528","25,62","0,3012","3,3459","0,27914","BACKTESTED","False"
"EURUSD","FOREX","D1","SMA_CROSS","TREND","fast=5;slow=55","160","1,1528","25,62","0,3012","3,3459","0,27914","BACKTESTED","False"
"USDJPY","FOREX","M30","SMA_CROSS","TREND","fast=9;slow=34","187","1,1479","33,16","2,671","2,2959","3,606","BACKTESTED","False"
"USDJPY","FOREX","M30","EMA_CROSS","TREND","fast=9;slow=34","187","1,1479","33,16","2,671","2,2959","3,606","BACKTESTED","False"
"USDCHF","FOREX","H4","SMA_CROSS","TREND","fast=21;slow=89","66","1,146","37,88","0,08198","1,8794","0,04303","BACKTESTED","False"
"USDCHF","FOREX","H4","EMA_CROSS","TREND","fast=21;slow=89","66","1,146","37,88","0,08198","1,8794","0,04303","BACKTESTED","False"
"USDJPY","FOREX","H1","EMA_CROSS","TREND","fast=21;slow=34","149","1,1452","33,56","12,492","2,2446","5,477","BACKTESTED","False"
"USDJPY","FOREX","H1","SMA_CROSS","TREND","fast=21;slow=34","149","1,1452","33,56","12,492","2,2446","5,477","BACKTESTED","False"
"USDJPY","FOREX","M30","SMA_CROSS","TREND","fast=8;slow=55","120","1,1447","30","4,548","2,6709","3,053","BACKTESTED","False"
"USDJPY","FOREX","M30","EMA_CROSS","TREND","fast=8;slow=55","120","1,1447","30","4,548","2,6709","3,053","BACKTESTED","False"
"EURUSD","FOREX","H1","SMA_CROSS","TREND","fast=13;slow=89","76","1,1432","34,21","0,05676","2,1544","0,0235","BACKTESTED","False"
"EURUSD","FOREX","H1","EMA_CROSS","TREND","fast=13;slow=89","76","1,1432","34,21","0,05676","2,1544","0,0235","BACKTESTED","False"
"EURUSD","FOREX","D1","EMA_CROSS","TREND","fast=21;slow=34","156","1,1385","37,82","0,40219","1,8718","0,24516","BACKTESTED","False"
"EURUSD","FOREX","D1","SMA_CROSS","TREND","fast=21;slow=34","156","1,1385","37,82","0,40219","1,8718","0,24516","BACKTESTED","False"
"USDJPY","FOREX","H1","EMA_CROSS","TREND","fast=8;slow=21","276","1,1366","36,23","4,325","2,0004","7,167","BACKTESTED","False"
"USDJPY","FOREX","H1","SMA_CROSS","TREND","fast=8;slow=21","276","1,1366","36,23","4,325","2,0004","7,167","BACKTESTED","False"
"USDCHF","FOREX","M15","EMA_CROSS","TREND","fast=9;slow=144","71","1,1364","30,99","0,01146","2,5311","0,0069","BACKTESTED","False"
"USDCHF","FOREX","M15","SMA_CROSS","TREND","fast=9;slow=144","71","1,1364","30,99","0,01146","2,5311","0,0069","BACKTESTED","False"
"EURUSD","FOREX","H1","SMA_CROSS","TREND","fast=5;slow=89","108","1,1319","29,63","0,04491","2,6882","0,02335","BACKTESTED","False"
"EURUSD","FOREX","H1","EMA_CROSS","TREND","fast=5;slow=89","108","1,1319","29,63","0,04491","2,6882","0,02335","BACKTESTED","False"
"USDJPY","FOREX","M30","SMA_CROSS","TREND","fast=13;slow=55","100","1,1282","31","4,126","2,5111","2,583","BACKTESTED","False"
"USDJPY","FOREX","M30","EMA_CROSS","TREND","fast=13;slow=55","100","1,1282","31","4,126","2,5111","2,583","BACKTESTED","False"
"EURUSD","FOREX","H1","EMA_CROSS","TREND","fast=8;slow=89","100","1,128","30","0,06057","2,632","0,02287","BACKTESTED","False"
"USDJPY","FOREX","D1","SMA_CROSS","TREND","fast=9;slow=21","259","1,128","37,84","45,131","1,8531","30,21","BACKTESTED","False"
"EURUSD","FOREX","H1","SMA_CROSS","TREND","fast=8;slow=89","100","1,128","30","0,06057","2,632","0,02287","BACKTESTED","False"
"USDJPY","FOREX","D1","EMA_CROSS","TREND","fast=9;slow=21","259","1,128","37,84","45,131","1,8531","30,21","BACKTESTED","False"
"EURUSD","FOREX","H4","SMA_CROSS","TREND","fast=8;slow=144","70","1,1274","27,14","0,07494","3,0263","0,0379","BACKTESTED","False"
"EURUSD","FOREX","H4","EMA_CROSS","TREND","fast=8;slow=144","70","1,1274","27,14","0,07494","3,0263","0,0379","BACKTESTED","False"
"USDCHF","FOREX","M30","EMA_CROSS","TREND","fast=8;slow=34","171","1,1239","36,84","0,02477","1,9268","0,01785","BACKTESTED","False"
"USDCHF","FOREX","M30","SMA_CROSS","TREND","fast=8;slow=34","171","1,1239","36,84","0,02477","1,9268","0,01785","BACKTESTED","False"
"USDJPY","FOREX","H4","EMA_CROSS","TREND","fast=8;slow=34","166","1,1236","34,34","25,444","2,1486","12,454","BACKTESTED","False"
"USDJPY","FOREX","H4","SMA_CROSS","TREND","fast=8;slow=34","166","1,1236","34,34","25,444","2,1486","12,454","BACKTESTED","False"
"EURUSD","FOREX","D1","SMA_CROSS","TREND","fast=5;slow=34","216","1,1193","32,41","0,43682","2,3345","0,25794","BACKTESTED","False"
"EURUSD","FOREX","D1","EMA_CROSS","TREND","fast=9;slow=34","170","1,1193","34,12","0,35237","2,1613","0,23097","BACKTESTED","False"
"EURUSD","FOREX","D1","SMA_CROSS","TREND","fast=9;slow=34","170","1,1193","34,12","0,35237","2,1613","0,23097","BACKTESTED","False"
"EURUSD","FOREX","D1","EMA_CROSS","TREND","fast=5;slow=34","216","1,1193","32,41","0,43682","2,3345","0,25794","BACKTESTED","False"
"EURUSD","FOREX","D1","EMA_CROSS","TREND","fast=8;slow=55","132","1,1181","29,55","0,33906","2,6663","0,1988","BACKTESTED","False"
"EURUSD","FOREX","D1","SMA_CROSS","TREND","fast=8;slow=55","132","1,1181","29,55","0,33906","2,6663","0,1988","BACKTESTED","False"
"EURUSD","FOREX","D1","EMA_CROSS","TREND","fast=8;slow=34","180","1,118","32,78","0,3205","2,2928","0,23397","BACKTESTED","False"
"EURUSD","FOREX","D1","SMA_CROSS","TREND","fast=8;slow=34","180","1,118","32,78","0,3205","2,2928","0,23397","BACKTESTED","False"
"GBPUSD","FOREX","M15","SMA_CROSS","TREND","fast=8;slow=34","172","1,1171","33,14","0,04479","2,2342","0,01651","BACKTESTED","False"
"GBPUSD","FOREX","M15","EMA_CROSS","TREND","fast=8;slow=34","172","1,1171","33,14","0,04479","2,2342","0,01651","BACKTESTED","False"
"GBPUSD","FOREX","M15","SMA_CROSS","TREND","fast=5;slow=34","210","1,1143","34,29","0,04221","2,1202","0,01781","BACKTESTED","False"
"GBPUSD","FOREX","M15","EMA_CROSS","TREND","fast=5;slow=34","210","1,1143","34,29","0,04221","2,1202","0,01781","BACKTESTED","False"
"GBPUSD","FOREX","M5","SMA_CROSS","TREND","fast=13;slow=55","114","1,1138","34,21","0,01714","2,1419","0,00703","BACKTESTED","False"
"GBPUSD","FOREX","M5","EMA_CROSS","TREND","fast=13;slow=55","114","1,1138","34,21","0,01714","2,1419","0,00703","BACKTESTED","False"
"EURUSD","FOREX","M5","EMA_CROSS","TREND","fast=5;slow=34","213","1,1128","31,92","0,01823","2,3565","0,0078","BACKTESTED","False"
"EURUSD","FOREX","M5","SMA_CROSS","TREND","fast=5;slow=34","213","1,1128","31,92","0,01823","2,3565","0,0078","BACKTESTED","False"
"GBPUSD","FOREX","D1","EMA_CROSS","TREND","fast=9;slow=34","178","1,1127","31,46","0,34184","2,4241","0,26107","BACKTESTED","False"
"GBPUSD","FOREX","D1","SMA_CROSS","TREND","fast=9;slow=34","178","1,1127","31,46","0,34184","2,4241","0,26107","BACKTESTED","False"
"EURUSD","FOREX","M30","SMA_CROSS","TREND","fast=21;slow=34","155","1,1107","40","0,03381","1,666","0,01944","BACKTESTED","False"
"EURUSD","FOREX","M30","EMA_CROSS","TREND","fast=21;slow=34","155","1,1107","40","0,03381","1,666","0,01944","BACKTESTED","False"
"USDJPY","FOREX","H1","EMA_CROSS","TREND","fast=5;slow=144","79","1,1099","22,78","10,424","3,7614","2,531","BACKTESTED","False"
"USDJPY","FOREX","H1","SMA_CROSS","TREND","fast=5;slow=144","79","1,1099","22,78","10,424","3,7614","2,531","BACKTESTED","False"
"USDJPY","FOREX","H1","SMA_CROSS","TREND","fast=9;slow=55","110","1,1096","36,36","14,485","1,9418","3,737","BACKTESTED","False"
"USDJPY","FOREX","H1","EMA_CROSS","TREND","fast=9;slow=55","110","1,1096","36,36","14,485","1,9418","3,737","BACKTESTED","False"
"USDCHF","FOREX","M30","SMA_CROSS","TREND","fast=8;slow=21","263","1,1095","38,4","0,04041","1,7685","0,0198","BACKTESTED","False"
"USDCHF","FOREX","M30","EMA_CROSS","TREND","fast=8;slow=21","263","1,1095","38,4","0,04041","1,7685","0,0198","BACKTESTED","False"
"GBPUSD","FOREX","M30","EMA_CROSS","TREND","fast=13;slow=34","145","1,1094","40","0,05699","1,6641","0,02331","BACKTESTED","False"
"GBPUSD","FOREX","M30","SMA_CROSS","TREND","fast=13;slow=34","145","1,1094","40","0,05699","1,6641","0,02331","BACKTESTED","False"
"USDJPY","FOREX","M30","EMA_CROSS","TREND","fast=8;slow=34","189","1,1079","33,33","3,223","2,2158","2,777","BACKTESTED","False"
"USDJPY","FOREX","M30","SMA_CROSS","TREND","fast=8;slow=34","189","1,1079","33,33","3,223","2,2158","2,777","BACKTESTED","False"
"USDCHF","FOREX","M15","EMA_CROSS","TREND","fast=5;slow=55","156","1,1077","30,77","0,01276","2,4463","0,00874","BACKTESTED","False"
"USDCHF","FOREX","M15","SMA_CROSS","TREND","fast=5;slow=55","156","1,1077","30,77","0,01276","2,4463","0,00874","BACKTESTED","False"
"USDCHF","FOREX","H4","EMA_CROSS","TREND","fast=13;slow=89","76","1,1017","34,21","0,09452","2,1186","0,03222","BACKTESTED","False"
"USDCHF","FOREX","H4","SMA_CROSS","TREND","fast=13;slow=89","76","1,1017","34,21","0,09452","2,1186","0,03222","BACKTESTED","False"
"USDCHF","FOREX","M5","EMA_CROSS","TREND","fast=21;slow=55","106","1,1007","38,68","0,0136","1,7449","0,00475","BACKTESTED","False"
"USDCHF","FOREX","M5","SMA_CROSS","TREND","fast=21;slow=55","106","1,1007","38,68","0,0136","1,7449","0,00475","BACKTESTED","False"
"USDCHF","FOREX","H4","SMA_CROSS","TREND","fast=8;slow=89","100","1,0983","31","0,09639","2,4445","0,03407","BACKTESTED","False"
"USDCHF","FOREX","H4","EMA_CROSS","TREND","fast=8;slow=89","100","1,0983","31","0,09639","2,4445","0,03407","BACKTESTED","False"
"USDJPY","FOREX","M30","SMA_CROSS","TREND","fast=9;slow=55","114","1,0972","28,95","4,184","2,6598","2,055","BACKTESTED","False"
"USDJPY","FOREX","M30","EMA_CROSS","TREND","fast=9;slow=55","114","1,0972","28,95","4,184","2,6598","2,055","BACKTESTED","False"
"USDJPY","FOREX","H1","EMA_CROSS","TREND","fast=5;slow=21","304","1,0931","32,89","5,839","2,23","5,049","BACKTESTED","False"
"USDJPY","FOREX","H1","SMA_CROSS","TREND","fast=5;slow=21","304","1,0931","32,89","5,839","2,23","5,049","BACKTESTED","False"
"EURUSD","FOREX","M15","SMA_CROSS","TREND","fast=9;slow=34","160","1,0918","38,75","0,02798","1,7257","0,00969","BACKTESTED","False"
"EURUSD","FOREX","M15","EMA_CROSS","TREND","fast=9;slow=34","160","1,0918","38,75","0,02798","1,7257","0,00969","BACKTESTED","False"
"USDCHF","FOREX","H1","SMA_CROSS","TREND","fast=13;slow=89","91","1,0905","36,26","0,04698","1,9167","0,0123","BACKTESTED","False"
"USDCHF","FOREX","H1","EMA_CROSS","TREND","fast=13;slow=89","91","1,0905","36,26","0,04698","1,9167","0,0123","BACKTESTED","False"
"GBPUSD","FOREX","D1","SMA_CROSS","TREND","fast=13;slow=34","158","1,0885","32,28","0,58785","2,2837","0,21094","BACKTESTED","False"
"GBPUSD","FOREX","D1","EMA_CROSS","TREND","fast=13;slow=34","158","1,0885","32,28","0,58785","2,2837","0,21094","BACKTESTED","False"
"USDJPY","FOREX","H1","EMA_CROSS","TREND","fast=21;slow=55","97","1,0883","32,99","15,407","2,2107","2,75","BACKTESTED","False"
"USDJPY","FOREX","H1","SMA_CROSS","TREND","fast=21;slow=55","97","1,0883","32,99","15,407","2,2107","2,75","BACKTESTED","False"
"GBPUSD","FOREX","M15","EMA_CROSS","TREND","fast=9;slow=34","162","1,0847","34,57","0,04799","2,0532","0,01209","BACKTESTED","False"
"GBPUSD","FOREX","M15","SMA_CROSS","TREND","fast=9;slow=34","162","1,0847","34,57","0,04799","2,0532","0,01209","BACKTESTED","False"
"USDJPY","FOREX","D1","EMA_CROSS","TREND","fast=8;slow=34","179","1,0841","35,2","38,514","1,9961","15,736","BACKTESTED","False"
"USDJPY","FOREX","D1","SMA_CROSS","TREND","fast=8;slow=34","179","1,0841","35,2","38,514","1,9961","15,736","BACKTESTED","False"
"USDCHF","FOREX","H1","SMA_CROSS","TREND","fast=9;slow=34","170","1,0828","38,82","0,05891","1,7063","0,01719","BACKTESTED","False"
"USDCHF","FOREX","H1","EMA_CROSS","TREND","fast=9;slow=34","170","1,0828","38,82","0,05891","1,7063","0,01719","BACKTESTED","False"
"EURUSD","FOREX","M30","EMA_CROSS","TREND","fast=8;slow=34","165","1,0821","35,15","0,03961","1,9963","0,01446","BACKTESTED","False"
"EURUSD","FOREX","M30","SMA_CROSS","TREND","fast=8;slow=34","165","1,0821","35,15","0,03961","1,9963","0,01446","BACKTESTED","False"
"EURUSD","FOREX","D1","SMA_CROSS","TREND","fast=13;slow=34","162","1,0817","33,33","0,45093","2,1635","0,15442","BACKTESTED","False"
"EURUSD","FOREX","D1","EMA_CROSS","TREND","fast=13;slow=34","162","1,0817","33,33","0,45093","2,1635","0,15442","BACKTESTED","False"
"USDJPY","FOREX","H4","EMA_CROSS","TREND","fast=21;slow=144","45","1,0814","33,33","28,625","2,1628","4,303","BACKTESTED","False"
"USDJPY","FOREX","H4","SMA_CROSS","TREND","fast=21;slow=144","45","1,0814","33,33","28,625","2,1628","4,303","BACKTESTED","False"
"EURUSD","FOREX","M30","EMA_CROSS","TREND","fast=21;slow=55","93","1,0808","38,71","0,04103","1,7112","0,01037","BACKTESTED","False"
"EURUSD","FOREX","M30","SMA_CROSS","TREND","fast=21;slow=55","93","1,0808","38,71","0,04103","1,7112","0,01037","BACKTESTED","False"
"GBPUSD","FOREX","H1","SMA_CROSS","TREND","fast=13;slow=34","156","1,0789","35,26","0,06349","1,9812","0,02456","BACKTESTED","False"
"GBPUSD","FOREX","H1","EMA_CROSS","TREND","fast=13;slow=34","156","1,0789","35,26","0,06349","1,9812","0,02456","BACKTESTED","False"
"USDJPY","FOREX","D1","SMA_CROSS","TREND","fast=9;slow=34","177","1,0775","36,16","31,584","1,9025","14,59","BACKTESTED","False"
"USDJPY","FOREX","D1","EMA_CROSS","TREND","fast=9;slow=34","177","1,0775","36,16","31,584","1,9025","14,59","BACKTESTED","False"
"EURUSD","FOREX","M15","SMA_CROSS","TREND","fast=5;slow=55","137","1,0772","36,5","0,02986","1,8743","0,00701","BACKTESTED","False"
"EURUSD","FOREX","M15","EMA_CROSS","TREND","fast=5;slow=55","137","1,0772","36,5","0,02986","1,8743","0,00701","BACKTESTED","False"
"GBPUSD","FOREX","M5","EMA_CROSS","TREND","fast=8;slow=34","177","1,0751","34,46","0,01536","2,0445","0,00621","BACKTESTED","False"
"GBPUSD","FOREX","M5","SMA_CROSS","TREND","fast=8;slow=34","177","1,0751","34,46","0,01536","2,0445","0,00621","BACKTESTED","False"
"EURUSD","FOREX","H4","SMA_CROSS","TREND","fast=21;slow=89","82","1,0738","40,24","0,13027","1,5944","0,02682","BACKTESTED","False"
"EURUSD","FOREX","H4","EMA_CROSS","TREND","fast=21;slow=89","82","1,0738","40,24","0,13027","1,5944","0,02682","BACKTESTED","False"
"USDCHF","FOREX","M5","SMA_CROSS","TREND","fast=21;slow=34","155","1,0729","34,19","0,02051","2,0445","0,00415","BACKTESTED","False"
"USDCHF","FOREX","M5","EMA_CROSS","TREND","fast=21;slow=34","155","1,0729","34,19","0,02051","2,0445","0,00415","BACKTESTED","False"
"EURUSD","FOREX","H4","SMA_CROSS","TREND","fast=8;slow=21","254","1,0729","39,37","0,12622","1,6523","0,04707","BACKTESTED","False"
"EURUSD","FOREX","H4","EMA_CROSS","TREND","fast=8;slow=21","254","1,0729","39,37","0,12622","1,6523","0,04707","BACKTESTED","False"
"EURUSD","FOREX","H1","EMA_CROSS","TREND","fast=13;slow=144","56","1,0726","37,5","0,0447","1,7877","0,00895","BACKTESTED","False"
"EURUSD","FOREX","H1","SMA_CROSS","TREND","fast=13;slow=144","56","1,0726","37,5","0,0447","1,7877","0,00895","BACKTESTED","False"
"USDJPY","FOREX","H4","SMA_CROSS","TREND","fast=5;slow=34","218","1,0724","28,9","15,778","2,6385","7,832","BACKTESTED","False"
"USDJPY","FOREX","H4","EMA_CROSS","TREND","fast=5;slow=34","218","1,0724","28,9","15,778","2,6385","7,832","BACKTESTED","False"
"EURUSD","FOREX","H4","SMA_CROSS","TREND","fast=5;slow=55","152","1,0707","30,26","0,0651","2,4672","0,03163","BACKTESTED","False"
"EURUSD","FOREX","H4","EMA_CROSS","TREND","fast=5;slow=55","152","1,0707","30,26","0,0651","2,4672","0,03163","BACKTESTED","False"
"EURUSD","FOREX","D1","EMA_CROSS","TREND","fast=5;slow=89","118","1,07","26,27","0,37217","3,0029","0,10718","BACKTESTED","False"
