trade_id,entry_reason,stop_reason,target_reason,exit_reason
"USDCHF_M15_SMA_CROSS_13,55_2803_2808","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000308,target calculado por confluência: 2x ATR (0.788174) + RR 2:1 baseado no swing/stop (0.78783),saída por sinal oposto: novo cruzamento BUY em 2026-05-20 04:00:00
"USDCHF_M15_SMA_CROSS_13,55_2808_2863","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000313,target calculado por confluência: 2x ATR (0.790126) + RR 2:1 baseado no swing/stop (0.79232),saída por sinal oposto: novo cruzamento SELL em 2026-05-20 17:45:00
"USDCHF_M15_SMA_CROSS_13,55_2863_2920","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000601,target calculado por confluência: 2x ATR (0.786179) + RR 2:1 baseado no swing/stop (0.7808),saída por sinal oposto: novo cruzamento BUY em 2026-05-21 08:00:00
"USDCHF_M15_SMA_CROSS_13,55_2920_2925","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000296,target calculado por confluência: 2x ATR (0.787501) + RR 2:1 baseado no swing/stop (0.78841),saída por sinal oposto: novo cruzamento SELL em 2026-05-21 09:15:00
"USDCHF_M15_SMA_CROSS_13,55_2925_2926","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000293,target calculado por confluência: 2x ATR (0.786334) + RR 2:1 baseado no swing/stop (0.7856),saída por sinal oposto: novo cruzamento BUY em 2026-05-21 09:30:00
"USDCHF_M15_SMA_CROSS_13,55_2926_2939","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000317,target calculado por confluência: 2x ATR (0.788094) + RR 2:1 baseado no swing/stop (0.79006),saída por sinal oposto: novo cruzamento SELL em 2026-05-21 12:45:00
"USDCHF_M15_SMA_CROSS_13,55_2939_2947","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.00067,target calculado por confluência: 2x ATR (0.78488) + RR 2:1 baseado no swing/stop (0.78174),saída por sinal oposto: novo cruzamento BUY em 2026-05-21 14:45:00
"USDCHF_M15_SMA_CROSS_13,55_2947_2975","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000667,target calculado por confluência: 2x ATR (0.789544) + RR 2:1 baseado no swing/stop (0.79287),saída por sinal oposto: novo cruzamento SELL em 2026-05-21 21:45:00
"USDCHF_M15_SMA_CROSS_13,55_2975_3024","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000688,target calculado por confluência: 2x ATR (0.785954) + RR 2:1 baseado no swing/stop (0.78117),saída por sinal oposto: novo cruzamento BUY em 2026-05-22 10:00:00
"USDCHF_M15_SMA_CROSS_13,55_3024_3029","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000352,target calculado por confluência: 2x ATR (0.788234) + RR 2:1 baseado no swing/stop (0.79017),saída por sinal oposto: novo cruzamento SELL em 2026-05-22 11:15:00
"USDCHF_M15_SMA_CROSS_13,55_3029_3149","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000503,target calculado por confluência: 2x ATR (0.784694) + RR 2:1 baseado no swing/stop (0.78194),saída por sinal oposto: novo cruzamento BUY em 2026-05-25 17:15:00
"USDCHF_M15_SMA_CROSS_13,55_3149_3283","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000431,target calculado por confluência: 2x ATR (0.783991) + RR 2:1 baseado no swing/stop (0.78781),saída por sinal oposto: novo cruzamento SELL em 2026-05-27 02:45:00
"USDCHF_M15_SMA_CROSS_13,55_3283_3320","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000194,target calculado por confluência: 2x ATR (0.784743) + RR 2:1 baseado no swing/stop (0.78363),saída por sinal oposto: novo cruzamento BUY em 2026-05-27 12:00:00
"USDCHF_M15_SMA_CROSS_13,55_3320_3342","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000458,target calculado por confluência: 2x ATR (0.786786) + RR 2:1 baseado no swing/stop (0.78839),saída por sinal oposto: novo cruzamento SELL em 2026-05-27 17:30:00
"USDCHF_M15_SMA_CROSS_13,55_3342_3346","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000681,target calculado por confluência: 2x ATR (0.783847) + RR 2:1 baseado no swing/stop (0.78225),saída por sinal oposto: novo cruzamento BUY em 2026-05-27 18:30:00
"USDCHF_M15_SMA_CROSS_13,55_3346_3433","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000826,target calculado por confluência: 2x ATR (0.788431) + RR 2:1 baseado no swing/stop (0.79176),saída por sinal oposto: novo cruzamento SELL em 2026-05-28 16:15:00
"USDCHF_M15_SMA_CROSS_13,55_3433_3492","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000573,target calculado por confluência: 2x ATR (0.785704) + RR 2:1 baseado no swing/stop (0.78075),saída por sinal oposto: novo cruzamento BUY em 2026-05-29 07:00:00
"USDCHF_M15_SMA_CROSS_13,55_3492_3506","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000325,target calculado por confluência: 2x ATR (0.78493) + RR 2:1 baseado no swing/stop (0.78676),saída por sinal oposto: novo cruzamento SELL em 2026-05-29 10:30:00
"USDCHF_M15_SMA_CROSS_13,55_3506_3510","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000311,target calculado por confluência: 2x ATR (0.783109) + RR 2:1 baseado no swing/stop (0.78209),saída por sinal oposto: novo cruzamento BUY em 2026-05-29 11:30:00
"USDCHF_M15_SMA_CROSS_13,55_3510_3518","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000386,target calculado por confluência: 2x ATR (0.784923) + RR 2:1 baseado no swing/stop (0.78589),saída por sinal oposto: novo cruzamento SELL em 2026-05-29 13:30:00
"USDCHF_M15_SMA_CROSS_13,55_3518_3573","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000514,target calculado por confluência: 2x ATR (0.782001) + RR 2:1 baseado no swing/stop (0.77967),saída por sinal oposto: novo cruzamento BUY em 2026-06-01 03:15:00
"USDCHF_M15_SMA_CROSS_13,55_3573_3676","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000471,target calculado por confluência: 2x ATR (0.783583) + RR 2:1 baseado no swing/stop (0.78902),saída por sinal oposto: novo cruzamento SELL em 2026-06-02 05:00:00
"USDCHF_M15_SMA_CROSS_13,55_3676_3681","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.00029,target calculado por confluência: 2x ATR (0.78616) + RR 2:1 baseado no swing/stop (0.78592),saída por sinal oposto: novo cruzamento BUY em 2026-06-02 06:15:00
"USDCHF_M15_SMA_CROSS_13,55_3681_3687","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000309,target calculado por confluência: 2x ATR (0.787099) + RR 2:1 baseado no swing/stop (0.78704),saída por sinal oposto: novo cruzamento SELL em 2026-06-02 07:45:00
"USDCHF_M15_SMA_CROSS_13,55_3687_3727","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000237,target calculado por confluência: 2x ATR (0.785716) + RR 2:1 baseado no swing/stop (0.78427),saída por sinal oposto: novo cruzamento BUY em 2026-06-02 17:45:00
"USDCHF_M15_SMA_CROSS_13,55_3727_3865","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000513,target calculado por confluência: 2x ATR (0.787006) + RR 2:1 baseado no swing/stop (0.78802),saída por sinal oposto: novo cruzamento SELL em 2026-06-04 04:15:00
"USDCHF_M15_SMA_CROSS_13,55_3865_3940","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000399,target calculado por confluência: 2x ATR (0.790083) + RR 2:1 baseado no swing/stop (0.78822),saída por sinal oposto: novo cruzamento BUY em 2026-06-04 23:00:00
"USDCHF_M15_SMA_CROSS_13,55_3940_3980","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000244,target calculado por confluência: 2x ATR (0.789937) + RR 2:1 baseado no swing/stop (0.79199),saída por sinal oposto: novo cruzamento SELL em 2026-06-05 09:00:00
"USDCHF_M15_SMA_CROSS_13,55_3980_4008","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000201,target calculado por confluência: 2x ATR (0.788519) + RR 2:1 baseado no swing/stop (0.78764),saída por sinal oposto: novo cruzamento BUY em 2026-06-05 16:00:00
"USDCHF_M15_SMA_CROSS_13,55_4008_4102","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000775,target calculado por confluência: 2x ATR (0.79348) + RR 2:1 baseado no swing/stop (0.80135),saída por sinal oposto: novo cruzamento SELL em 2026-06-08 15:30:00
"USDCHF_M15_SMA_CROSS_13,55_4102_4119","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000636,target calculado por confluência: 2x ATR (0.794649) + RR 2:1 baseado no swing/stop (0.79046),saída por sinal oposto: novo cruzamento BUY em 2026-06-08 19:45:00
"USDCHF_M15_SMA_CROSS_13,55_4119_4163","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000621,target calculado por confluência: 2x ATR (0.798673) + RR 2:1 baseado no swing/stop (0.80287),saída por sinal oposto: novo cruzamento SELL em 2026-06-09 06:45:00
"USDCHF_M15_SMA_CROSS_13,55_4163_4212","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000307,target calculado por confluência: 2x ATR (0.796876) + RR 2:1 baseado no swing/stop (0.79571),saída por sinal oposto: novo cruzamento BUY em 2026-06-09 19:00:00
"USDCHF_M15_SMA_CROSS_13,55_4212_4271","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000707,target calculado por confluência: 2x ATR (0.799314) + RR 2:1 baseado no swing/stop (0.80402),saída por sinal oposto: novo cruzamento SELL em 2026-06-10 09:45:00
"USDCHF_M15_SMA_CROSS_13,55_4271_4315","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000408,target calculado por confluência: 2x ATR (0.797554) + RR 2:1 baseado no swing/stop (0.79619),saída por sinal oposto: novo cruzamento BUY em 2026-06-10 20:45:00
"USDCHF_M15_SMA_CROSS_13,55_4315_4350","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000588,target calculado por confluência: 2x ATR (0.799976) + RR 2:1 baseado no swing/stop (0.80342),saída por sinal oposto: novo cruzamento SELL em 2026-06-11 05:30:00
"USDCHF_M15_SMA_CROSS_13,55_4350_4376","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000405,target calculado por confluência: 2x ATR (0.79782) + RR 2:1 baseado no swing/stop (0.79473),saída por sinal oposto: novo cruzamento BUY em 2026-06-11 12:00:00
"USDCHF_M15_SMA_CROSS_13,55_4376_4414","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000461,target calculado por confluência: 2x ATR (0.800803) + RR 2:1 baseado no swing/stop (0.8033),saída por sinal oposto: novo cruzamento SELL em 2026-06-11 21:30:00
"USDCHF_M15_SMA_CROSS_13,55_4414_4460","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000877,target calculado por confluência: 2x ATR (0.795246) + RR 2:1 baseado no swing/stop (0.78846),saída por sinal oposto: novo cruzamento BUY em 2026-06-12 09:00:00
"USDCHF_M15_SMA_CROSS_13,55_4460_4480","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000342,target calculado por confluência: 2x ATR (0.796804) + RR 2:1 baseado no swing/stop (0.79742),saída por sinal oposto: novo cruzamento SELL em 2026-06-12 14:00:00
"USDCHF_M15_SMA_CROSS_13,55_4480_4485","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.000674,target calculado por confluência: 2x ATR (0.794903) + RR 2:1 baseado no swing/stop (0.79379),saída por sinal oposto: novo cruzamento BUY em 2026-06-12 15:15:00
"USDCHF_M15_SMA_CROSS_13,55_4485_4523","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.000596,target calculado por confluência: 2x ATR (0.798481) + RR 2:1 baseado no swing/stop (0.80231),saída por sinal oposto: novo cruzamento SELL em 2026-06-15 00:45:00
