"trade_id","symbol","entry_action","timeframe","d1_bias","h4_bias","h1_bias","m30_bias","m15_bias","alignment_score","result","pnl","mode","real_orders"
"NZDUSD_M15_SMA_CROSS_13,55_1168_1178","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00182","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1178_1253","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.00189","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1253_1340","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.00215","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1340_1374","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00216","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1374_1466","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.00343","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1466_1474","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.00062","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1474_1492","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00076","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1492_1576","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.00506","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1576_1610","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00093","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1610_1637","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00057","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1637_1666","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00153","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1666_1686","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00129","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1686_1779","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.00264","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1779_1833","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.00088","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1833_1842","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00199","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1842_1911","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.00465","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1911_1947","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00128","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1947_2006","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00015","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2006_2060","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.00107","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2060_2121","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.00019","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2121_2174","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.00036","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2174_2180","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00011","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2180_2182","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00039","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2182_2234","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","9e-05","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2234_2307","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00011","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2307_2344","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00119","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2344_2391","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.00048","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2391_2426","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00045","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2426_2447","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00083","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2447_2470","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00108","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2470_2636","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.00862","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2636_2714","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.00194","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2714_2830","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.00285","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2830_2909","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.00217","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2909_2939","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00142","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2939_2949","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.0016","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2949_2970","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00316","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2970_3017","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00107","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3017_3072","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.00187","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3072_3078","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00067","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3078_3081","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00217","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3081_3129","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","0.0","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3129_3144","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00046","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3144_3166","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00039","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3166_3170","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00013","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3170_3176","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00056","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3176_3285","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.00222","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3285_3394","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.00322","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3394_3425","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.0012","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3425_3569","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.00905","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3569_3691","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.0046","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3691_3709","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00049","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3709_3770","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00026","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3770_3783","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00182","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3783_3866","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.00412","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3866_3935","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00022","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3935_3985","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","2e-05","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3985_4010","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00347","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4010_4066","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.00316","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4066_4129","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.00062","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4129_4162","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00103","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4162_4213","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.0003","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4213_4257","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.0003","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4257_4274","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00065","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4274_4275","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","4e-05","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4275_4276","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.0006","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4276_4301","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00175","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4301_4320","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.0018","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4320_4412","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00064","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4412_4459","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-9e-05","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4459_4475","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.00215","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4475_4568","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.00145","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4568_4664","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.00225","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4664_4714","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.00011","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4714_4835","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.00288","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4835_4857","NZDUSD","BUY","M15","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.00323","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_4857_4987","NZDUSD","SELL","M15","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.00252","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_96_156","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","3.733","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_156_162","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-1.299","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_162_218","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.19","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_218_222","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.997","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_222_224","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.693","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_224_235","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.646","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_235_238","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-1.143","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_238_250","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.75","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_250_252","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.361","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_252_254","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.62","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_254_259","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.585","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_259_267","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.994","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_267_317","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","2.159","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_317_324","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.887","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_324_352","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.096","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_352_356","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-1.731","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_356_488","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","16.244","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_488_502","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-5.244","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_502_561","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","4.107","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_561_630","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","6.816","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_630_652","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-2.337","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_652_673","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-2.664","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_673_736","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","3.565","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_736_748","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-4.259","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_748_832","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","7.079","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_832_868","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","2.184","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_868_907","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.23","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_907_913","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-3.817","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_913_1000","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","6.588","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1000_1056","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","8.718","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1056_1097","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.928","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1097_1106","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-3.994","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1106_1139","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","1.585","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1139_1213","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","7.723","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1213_1218","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-2.973","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1218_1239","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.624","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1239_1248","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-1.709","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1248_1252","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-2.63","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1252_1303","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.448","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1303_1306","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-1.413","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1306_1396","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","4.308","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1396_1419","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-3.74","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1419_1464","USDJPY","BUY","D1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.801","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1464_1476","USDJPY","SELL","D1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-2.256","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_78_106","GER40","SELL","H4","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","24.2","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_106_113","GER40","BUY","H4","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-208.4","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_113_150","GER40","SELL","H4","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-117.6","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_150_160","GER40","BUY","H4","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-195.1","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_160_227","GER40","SELL","H4","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","259.4","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_227_296","GER40","BUY","H4","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","276.7","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_296_299","GER40","SELL","H4","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-73.1","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_299_327","GER40","BUY","H4","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-46.3","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_327_373","GER40","SELL","H4","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","155.9","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_373_391","GER40","BUY","H4","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-314.6","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_391_435","GER40","SELL","H4","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","241.4","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_435_534","GER40","BUY","H4","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","813.0","PAPER_ONLY","FORBIDDEN"
"GER40_H4_SMA_CROSS_13,55_534_575","GER40","SELL","H4","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-103.9","PAPER_ONLY","FORBIDDEN"
