"trade_id","edge_id","symbol","timeframe","strategy","result","pnl","regime","quality","mode","real_orders"
"NZDUSD_M15_EMA_CROSS_21,55_1495_1595","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.005","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_1595_1604","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00116","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_1604_1640","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00076","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_1640_1643","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00156","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_1643_1685","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00097","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_1685_1782","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00206","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_1782_2008","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00809","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_2008_2067","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00084","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_2067_2123","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00026","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_2123_2184","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.0008","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_2184_2235","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00029","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_2235_2309","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.0002","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_2309_2341","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00132","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_2341_2446","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-3e-05","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_2446_2467","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00092","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_2467_2641","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00782","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_2641_2716","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00016","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_2716_2837","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00168","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_2837_2926","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00173","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_2926_2933","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00183","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_2933_2947","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00162","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_2947_2969","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.0024","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_2969_3024","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00196","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_3024_3083","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00081","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_3083_3176","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-8e-05","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_3176_3289","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00203","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_3289_3395","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.0026","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_3395_3421","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00204","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_3421_3423","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00084","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_3423_3425","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00043","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_3425_3582","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00796","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_3582_3697","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00312","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_3697_3702","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00058","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_3702_3771","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00012","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_3771_3779","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00118","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_3779_3903","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00459","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_3903_3935","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00055","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_3935_3988","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00041","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_3988_4008","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00279","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_4008_4095","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00305","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_4095_4131","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00063","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_4131_4161","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.0004","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_4161_4214","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00073","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_4214_4299","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00195","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_4299_4319","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00161","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_4319_4412","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00035","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_4412_4577","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00272","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_4577_4668","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00086","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_4668_4737","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00034","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_4737_4845","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","WIN","0.00316","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_4845_4847","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","LOSS","-0.00059","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_57_104","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00166","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_104_143","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00071","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_143_189","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00147","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_189_244","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00146","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_244_383","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00911","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_383_435","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-5e-05","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_435_445","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00141","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_445_467","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00094","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_467_477","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00019","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_477_491","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","9e-05","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_491_532","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00056","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_532_585","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.0004","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_585_610","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00076","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_610_613","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00034","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_613_615","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-9e-05","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_615_617","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-7e-05","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_617_624","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00043","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_624_632","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00106","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_632_680","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00115","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_680_727","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00056","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_727_798","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00297","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_798_894","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00154","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_894_899","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00021","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_899_900","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00017","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_900_927","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00028","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_927_1014","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00372","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1014_1023","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00094","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1023_1039","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00202","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1039_1052","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.0017","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1052_1118","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00087","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1118_1169","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00027","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1169_1183","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00155","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1183_1239","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00055","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1239_1341","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.0038","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1341_1388","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00032","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1388_1468","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00139","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1468_1471","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00058","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1471_1492","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00215","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1492_1576","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00695","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1576_1593","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00061","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1593_1632","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00042","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1632_1674","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.0004","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1674_1681","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00139","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1681_1781","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00081","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1781_1960","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.0042","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1960_1970","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00114","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1970_2010","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00166","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2010_2062","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00037","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2062_2130","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00154","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2130_2184","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00018","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2184_2211","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00049","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2211_2220","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.0005","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2220_2229","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00073","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2229_2308","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00223","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2308_2351","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00053","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2351_2406","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00043","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2406_2442","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00029","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2442_2635","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00479","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2635_2717","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00135","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2717_2803","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00343","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2803_2808","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00071","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2808_2863","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00212","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2863_2920","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00047","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2920_2925","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","1e-05","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2925_2926","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00054","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2926_2939","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00124","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
