time,open,high,low,close,volume
2016-09-08 00:00:00+00:00,1345.04,1349.28,1335.49,1337.65,107701
2016-09-09 00:00:00+00:00,1338.24,1339.46,1326.83,1327.83,100365
2016-09-12 00:00:00+00:00,1328.49,1330.14,1320.3,1327.38,121848
2016-09-13 00:00:00+00:00,1327.41,1331.88,1315.51,1317.84,128347
2016-09-14 00:00:00+00:00,1318.84,1325.85,1313.29,1321.98,114114
2016-09-15 00:00:00+00:00,1322.67,1327.95,1309.19,1314.41,121637
2016-09-16 00:00:00+00:00,1315.24,1317.98,1306.14,1309.66,92003
2016-09-19 00:00:00+00:00,1309.83,1318.27,1309.32,1313.21,82810
2016-09-20 00:00:00+00:00,1313.18,1317.8,1311.94,1314.86,70921
2016-09-21 00:00:00+00:00,1314.81,1335.92,1307.78,1335.92,128719
2016-09-22 00:00:00+00:00,1333.89,1343.55,1331.1,1337.72,93926
2016-09-23 00:00:00+00:00,1337.43,1340.56,1333.73,1338.72,74257
2016-09-26 00:00:00+00:00,1336.59,1342.02,1332.61,1337.86,115599
2016-09-27 00:00:00+00:00,1338.21,1339.42,1324.63,1326.87,115461
2016-09-28 00:00:00+00:00,1326.78,1327.45,1317.92,1321.47,80672
2016-09-29 00:00:00+00:00,1321.69,1325.71,1315.94,1320.4,125920
2016-09-30 00:00:00+00:00,1321.27,1327.97,1313.13,1315.89,146441
2016-10-03 00:00:00+00:00,1317.19,1319.52,1309.28,1311.73,106678
2016-10-04 00:00:00+00:00,1311.76,1312.97,1266.92,1268.45,138909
2016-10-05 00:00:00+00:00,1268.35,1277.05,1262.05,1266.69,116982
2016-10-06 00:00:00+00:00,1267.7,1269.32,1249.75,1254.39,111795
2016-10-07 00:00:00+00:00,1255.2,1265.28,1241.3,1256.54,119172
2016-10-10 00:00:00+00:00,1257.4,1264.85,1256.55,1259.47,74438
2016-10-11 00:00:00+00:00,1259.29,1262.15,1250.91,1252.59,98085
2016-10-12 00:00:00+00:00,1253.15,1258.82,1249.69,1255.24,99118
2016-10-13 00:00:00+00:00,1255.59,1262.23,1253.03,1257.68,109705
2016-10-14 00:00:00+00:00,1258.03,1259.33,1246.03,1250.43,117267
2016-10-17 00:00:00+00:00,1251.17,1257.11,1250.03,1254.92,104418
2016-10-18 00:00:00+00:00,1255.23,1264.61,1254.92,1262.52,100588
